Interpolated X1		
7.8	0.45259
7.825	0.45118
7.85	0.44977
7.875	0.44836
7.9	0.44695
7.925	0.44554
7.95	0.44414
7.975	0.44274
8	0.44134
8.025	0.43995
8.05	0.43855
8.075	0.43716
8.1	0.43577
8.125	0.43438
8.15	0.433
8.175	0.43161
8.2	0.43023
8.225	0.42885
8.25	0.42748
8.275	0.4261
8.3	0.42473
8.325	0.42336
8.35	0.42199
8.375	0.42063
8.4	0.41926
8.425	0.4179
8.45	0.41654
8.475	0.41518
8.5	0.41383
8.525	0.41247
8.55	0.41112
8.575	0.40978
8.6	0.40843
8.625	0.40708
8.65	0.40574
8.675	0.4044
8.7	0.40306
8.725	0.40173
8.75	0.4004
8.775	0.39906
8.8	0.39773
8.825	0.39641
8.85	0.39508
8.875	0.39376
8.9	0.39244
8.925	0.39112
8.95	0.3898
8.975	0.38849
9	0.38718
9.025	0.38587
9.05	0.38456
9.075	0.38326
9.1	0.38195
9.125	0.38065
9.15	0.37935
9.175	0.37805
9.2	0.37676
9.225	0.37547
9.25	0.37418
9.275	0.37289
9.3	0.3716
9.325	0.37032
9.35	0.36904
9.375	0.36776
9.4	0.36648
9.425	0.36521
9.45	0.36393
9.475	0.36266
9.5	0.36139
9.525	0.36013
9.55	0.35886
9.575	0.3576
9.6	0.35634
9.625	0.35508
9.65	0.35383
9.675	0.35257
9.7	0.35132
9.725	0.35007
9.75	0.34882
9.775	0.34758
9.8	0.34634
9.825	0.34509
9.85	0.34386
9.875	0.34262
9.9	0.34139
9.925	0.34015
9.95	0.33892
9.975	0.3377
10	0.33647
10.025	0.33525
10.05	0.33403
10.075	0.33281
10.1	0.33159
10.125	0.33038
10.15	0.32916
10.175	0.32795
10.2	0.32675
10.225	0.32554
10.25	0.32433
10.275	0.32313
10.3	0.32193
10.325	0.32074
10.35	0.31954
10.375	0.31835
10.4	0.31716
10.425	0.31597
10.45	0.31478
10.475	0.3136
10.5	0.31241
10.525	0.31123
10.55	0.31006
10.575	0.30888
10.6	0.30771
10.625	0.30654
10.65	0.30537
10.675	0.3042
10.7	0.30304
10.725	0.30187
10.75	0.30071
10.775	0.29955
10.8	0.2984
10.825	0.29724
10.85	0.29609
10.875	0.29494
10.9	0.29379
10.925	0.29265
10.95	0.29151
10.975	0.29036
11	0.28923
11.025	0.28809
11.05	0.28695
11.075	0.28582
11.1	0.28469
11.125	0.28356
11.15	0.28244
11.175	0.28131
11.2	0.28019
11.225	0.27907
11.25	0.27796
11.275	0.27684
11.3	0.27573
11.325	0.27462
11.35	0.27351
11.375	0.2724
11.4	0.2713
11.425	0.2702
11.45	0.2691
11.475	0.268
11.5	0.26691
11.525	0.26581
11.55	0.26472
11.575	0.26363
11.6	0.26255
11.625	0.26146
11.65	0.26038
11.675	0.2593
11.7	0.25822
11.725	0.25715
11.75	0.25607
11.775	0.255
11.8	0.25393
11.825	0.25287
11.85	0.2518
11.875	0.25074
11.9	0.24968
11.925	0.24862
11.95	0.24756
11.975	0.24651
12	0.24546
12.025	0.24441
12.05	0.24336
12.075	0.24232
12.1	0.24127
12.125	0.24023
12.15	0.2392
12.175	0.23816
12.2	0.23713
12.225	0.23609
12.25	0.23506
12.275	0.23404
12.3	0.23301
12.325	0.23199
12.35	0.23097
12.375	0.22995
12.4	0.22893
12.425	0.22792
12.45	0.22691
12.475	0.2259
12.5	0.22489
12.525	0.22388
12.55	0.22288
12.575	0.22188
12.6	0.22088
12.625	0.21989
12.65	0.21889
12.675	0.2179
12.7	0.21691
12.725	0.21592
12.75	0.21493
12.775	0.21395
12.8	0.21297
12.825	0.21199
12.85	0.21102
12.875	0.21004
12.9	0.20907
12.925	0.2081
12.95	0.20713
12.975	0.20617
13	0.2052
13.025	0.20424
13.05	0.20328
13.075	0.20233
13.1	0.20137
13.125	0.20042
13.15	0.19947
13.175	0.19852
13.2	0.19758
13.225	0.19663
13.25	0.19569
13.275	0.19475
13.3	0.19382
13.325	0.19288
13.35	0.19195
13.375	0.19102
13.4	0.19009
13.425	0.18917
13.45	0.18824
13.475	0.18732
13.5	0.1864
13.525	0.18549
13.55	0.18457
13.575	0.18366
13.6	0.18275
13.625	0.18184
13.65	0.18094
13.675	0.18003
13.7	0.17913
13.725	0.17823
13.75	0.17734
13.775	0.17644
13.8	0.17555
13.825	0.17466
13.85	0.17377
13.875	0.17289
13.9	0.172
13.925	0.17112
13.95	0.17024
13.975	0.16937
14	0.16849
14.025	0.16762
14.05	0.16675
14.075	0.16588
14.1	0.16502
14.125	0.16416
14.15	0.16329
14.175	0.16244
14.2	0.16158
14.225	0.16073
14.25	0.15987
14.275	0.15902
14.3	0.15818
14.325	0.15733
14.35	0.15649
14.375	0.15565
14.4	0.15481
14.425	0.15397
14.45	0.15314
14.475	0.15231
14.5	0.15148
14.525	0.15065
14.55	0.14982
14.575	0.149
14.6	0.14818
14.625	0.14736
14.65	0.14654
14.675	0.14573
14.7	0.14492
14.725	0.14411
14.75	0.1433
14.775	0.1425
14.8	0.14169
14.825	0.14089
14.85	0.14009
14.875	0.1393
14.9	0.1385
14.925	0.13771
14.95	0.13692
14.975	0.13613
15	0.13535
15.025	0.13456
15.05	0.13378
15.075	0.13301
15.1	0.13223
15.125	0.13146
15.15	0.13068
15.175	0.12991
15.2	0.12915
15.225	0.12838
15.25	0.12762
15.275	0.12686
15.3	0.1261
15.325	0.12534
15.35	0.12459
15.375	0.12384
15.4	0.12309
15.425	0.12234
15.45	0.12159
15.475	0.12085
15.5	0.12011
15.525	0.11937
15.55	0.11864
15.575	0.1179
15.6	0.11717
15.625	0.11644
15.65	0.11572
15.675	0.11499
15.7	0.11427
15.725	0.11355
15.75	0.11283
15.775	0.11212
15.8	0.1114
15.825	0.11069
15.85	0.10998
15.875	0.10928
15.9	0.10857
15.925	0.10787
15.95	0.10717
15.975	0.10647
16	0.10577
16.025	0.10508
16.05	0.10439
16.075	0.1037
16.1	0.10302
16.125	0.10233
16.15	0.10165
16.175	0.10097
16.2	0.10029
16.225	0.09962
16.25	0.09895
16.275	0.09827
16.3	0.09761
16.325	0.09694
16.35	0.09628
16.375	0.09562
16.4	0.09495
16.425	0.0943
16.45	0.09364
16.475	0.09299
16.5	0.09234
16.525	0.09169
16.55	0.09105
16.575	0.09041
16.6	0.08976
16.625	0.08913
16.65	0.08849
16.675	0.08786
16.7	0.08722
16.725	0.0866
16.75	0.08597
16.775	0.08534
16.8	0.08472
16.825	0.0841
16.85	0.08348
16.875	0.08287
16.9	0.08226
16.925	0.08164
16.95	0.08104
16.975	0.08043
17	0.07983
17.025	0.07923
17.05	0.07863
17.075	0.07803
17.1	0.07743
17.125	0.07684
17.15	0.07625
17.175	0.07566
17.2	0.07508
17.225	0.0745
17.25	0.07391
17.275	0.07334
17.3	0.07276
17.325	0.07219
17.35	0.07161
17.375	0.07104
17.4	0.07048
17.425	0.06991
17.45	0.06935
17.475	0.06879
17.5	0.06823
17.525	0.06768
17.55	0.06712
17.575	0.06657
17.6	0.06603
17.625	0.06548
17.65	0.06494
17.675	0.06439
17.7	0.06385
17.725	0.06332
17.75	0.06278
17.775	0.06225
17.8	0.06172
17.825	0.06119
17.85	0.06067
17.875	0.06014
17.9	0.05962
17.925	0.05911
17.95	0.05859
17.975	0.05808
18	0.05756
18.025	0.05706
18.05	0.05655
18.075	0.05604
18.1	0.05554
18.125	0.05504
18.15	0.05454
18.175	0.05405
18.2	0.05355
18.225	0.05307
18.25	0.05258
18.275	0.05209
18.3	0.05161
18.325	0.05112
18.35	0.05065
18.375	0.05017
18.4	0.04969
18.425	0.04922
18.45	0.04875
18.475	0.04828
18.5	0.04782
18.525	0.04736
18.55	0.04689
18.575	0.04644
18.6	0.04598
18.625	0.04553
18.65	0.04507
18.675	0.04462
18.7	0.04418
18.725	0.04373
18.75	0.04329
18.775	0.04285
18.8	0.04241
18.825	0.04198
18.85	0.04154
18.875	0.04111
18.9	0.04068
18.925	0.04026
18.95	0.03984
18.975	0.03941
19	0.03899
19.025	0.03858
19.05	0.03816
19.075	0.03775
19.1	0.03734
19.125	0.03693
19.15	0.03653
19.175	0.03612
19.2	0.03572
19.225	0.03532
19.25	0.03493
19.275	0.03453
19.3	0.03414
19.325	0.03375
19.35	0.03337
19.375	0.03298
19.4	0.0326
19.425	0.03222
19.45	0.03184
19.475	0.03147
19.5	0.03109
19.525	0.03072
19.55	0.03035
19.575	0.02999
19.6	0.02962
19.625	0.02926
19.65	0.0289
19.675	0.02854
19.7	0.02819
19.725	0.02784
19.75	0.02749
19.775	0.02714
19.8	0.02679
19.825	0.02645
19.85	0.02611
19.875	0.02577
19.9	0.02543
19.925	0.0251
19.95	0.02477
19.975	0.02444
20	0.02411
20.025	0.02379
20.05	0.02346
20.075	0.02314
20.1	0.02283
20.125	0.02251
20.15	0.0222
20.175	0.02189
20.2	0.02158
20.225	0.02127
20.25	0.02097
20.275	0.02066
20.3	0.02036
20.325	0.02007
20.35	0.01977
20.375	0.01948
20.4	0.01919
20.425	0.0189
20.45	0.01861
20.475	0.01833
20.5	0.01804
20.525	0.01777
20.55	0.01749
20.575	0.01721
20.6	0.01694
20.625	0.01667
20.65	0.0164
20.675	0.01614
20.7	0.01587
20.725	0.01561
20.75	0.01535
20.775	0.01509
20.8	0.01484
20.825	0.01459
20.85	0.01433
20.875	0.01409
20.9	0.01384
20.925	0.0136
20.95	0.01336
20.975	0.01312
21	0.01288
21.025	0.01264
21.05	0.01241
21.075	0.01218
21.1	0.01195
21.125	0.01173
21.15	0.0115
21.175	0.01128
21.2	0.01106
21.225	0.01085
21.25	0.01063
21.275	0.01042
21.3	0.01021
21.325	0.01
21.35	0.00979
21.375	0.00959
21.4	0.00939
21.425	0.00919
21.45	0.00899
21.475	0.0088
21.5	0.00861
21.525	0.00842
21.55	0.00823
21.575	0.00805
21.6	0.00786
21.625	0.00768
21.65	0.0075
21.675	0.00732
21.7	0.00715
21.725	0.00698
21.75	0.00681
21.775	0.00664
21.8	0.00648
21.825	0.00631
21.85	0.00615
21.875	0.006
21.9	0.00584
21.925	0.00568
21.95	0.00553
21.975	0.00538
22	0.00524
22.025	0.00509
22.05	0.00495
22.075	0.00481
22.1	0.00467
22.125	0.00454
22.15	0.0044
22.175	0.00427
22.2	0.00414
22.225	0.00402
22.25	0.00389
22.275	0.00377
22.3	0.00365
22.325	0.00353
22.35	0.00342
22.375	0.0033
22.4	0.00319
22.425	0.00308
22.45	0.00297
22.475	0.00287
22.5	0.00276
22.525	0.00266
22.55	0.00256
22.575	0.00247
22.6	0.00237
22.625	0.00228
22.65	0.00219
22.675	0.0021
22.7	0.00201
22.725	0.00193
22.75	0.00185
22.775	0.00177
22.8	0.00169
22.825	0.00161
22.85	0.00154
22.875	0.00147
22.9	0.0014
22.925	0.00133
22.95	0.00127
22.975	0.00121
23	0.00115
23.025	0.00109
23.05	0.00103
23.075	9.7733E-4
23.1	9.25706E-4
23.125	8.75959E-4
23.15	8.28087E-4
23.175	7.82896E-4
23.2	7.39849E-4
23.225	6.98678E-4
23.25	6.59384E-4
23.275	6.22833E-4
23.3	5.8764E-4
23.325	5.53692E-4
23.35	5.20998E-4
23.375	4.89872E-4
23.4	4.59843E-4
23.425	4.30911E-4
23.45	4.0339E-4
23.475	3.7728E-4
23.5	3.52267E-4
23.525	3.28351E-4
23.55	3.06003E-4
23.575	2.84909E-4
23.6	2.64912E-4
23.625	2.46013E-4
23.65	2.28471E-4
23.675	2.11441E-4
23.7	1.94875E-4
23.725	1.78762E-4
23.75	1.63216E-4
23.775	1.48065E-4
23.8	1.33311E-4
23.825	1.19067E-4
23.85	1.05332E-4
23.875	9.19935E-5
23.9	7.90515E-5
23.925	6.66758E-5
23.95	5.4753E-5
23.975	4.32266E-5
24	3.20966E-5
24.025	2.15895E-5
24.05	1.14788E-5
24.075	1.76444E-6
24.1	0
24.125	0
24.15	0
24.175	0
24.2	0
24.225	0
24.25	0
24.275	0
24.3	0
24.325	0
24.35	0
24.375	0
24.4	0
24.425	0
24.45	0
24.475	0
24.5	0
24.525	0
24.55	0
24.575	0
24.6	0
24.625	0
24.65	0
24.675	0
24.7	0
24.725	0
24.75	0
24.775	0
24.8	0
24.825	0
24.85	0
24.875	0
24.9	0
24.925	0
24.95	0
24.975	0
25	0
25.025	0
25.05	0
25.075	0
25.1	0
25.125	0
25.15	0
25.175	0
25.2	0
25.225	0
25.25	0
25.275	0
25.3	0
25.325	0
25.35	0
25.375	0
25.4	0
25.425	0
25.45	0
25.475	0
25.5	0
25.525	0
25.55	0
25.575	0
25.6	0
25.625	0
25.65	0
25.675	0
25.7	0
25.725	0
25.75	0
25.775	0
25.8	0
25.825	0
25.85	0
25.875	0
25.9	0
25.925	0
25.95	0
25.975	0
26	0
26.025	0
26.05	0
26.075	0
26.1	0
26.125	0
26.15	0
26.175	0
26.2	0
26.225	0
26.25	0
26.275	0
26.3	0
26.325	0
26.35	0
26.375	0
26.4	0
26.425	0
26.45	0
26.475	0
26.5	0
26.525	0
26.55	0
26.575	0
26.6	0
26.625	0
26.65	0
26.675	0
26.7	0
26.725	0
26.75	0
26.775	0
26.8	0
26.825	0
26.85	0
26.875	0
26.9	0
26.925	0
26.95	0
26.975	0
27	0
27.025	0
27.05	0
27.075	0
27.1	0
27.125	0
27.15	0
27.175	0
27.2	0
27.225	0
27.25	0
27.275	0
27.3	0
27.325	0
27.35	0
27.375	0
27.4	0
27.425	0
27.45	0
27.475	0
27.5	0
27.525	0
27.55	0
27.575	0
27.6	0
27.625	0
27.65	0
27.675	0
27.7	0
27.725	0
27.75	0
27.775	0
27.8	0
27.825	0
27.85	0
27.875	0
27.9	0
27.925	0
27.95	0
27.975	0
28	0
28.025	0
28.05	0
28.075	0
28.1	0
28.125	0
28.15	0
28.175	0
28.2	0
28.225	0
28.25	0
28.275	0
28.3	0
28.325	0
28.35	0
28.375	0
28.4	0
28.425	0
28.45	0
28.475	0
28.5	0
28.525	0
28.55	0
28.575	0
28.6	0
28.625	0
28.65	0
28.675	0
28.7	0
28.725	0
28.75	0
28.775	0
28.8	0
28.825	0
28.85	0
28.875	0
28.9	0
28.925	0
28.95	0
28.975	0
29	0
29.025	0
29.05	0
29.075	0
29.1	0
29.125	0
29.15	0
29.175	0
29.2	0
29.225	0
29.25	0
29.275	0
29.3	0
29.325	0
29.35	0
29.375	0
29.4	0
29.425	0
29.45	0
29.475	0
29.5	0
29.525	0
29.55	0
29.575	0
29.6	0
29.625	0
29.65	0
29.675	0
29.7	0
29.725	0
29.75	0
29.775	0
29.8	0
29.825	0
29.85	0
29.875	0
29.9	0
29.925	0
29.95	0
29.975	0
30	0
30.025	0
30.05	0
30.075	0
30.1	0
30.125	0
30.15	0
